,stocks_SP500_cumret_1d,stocks_SP500_skewness_5d,stocks_SP500_kurtosis_5d,stocks_SP500_cumret_5d,stocks_SP500_skewness_10d,stocks_SP500_kurtosis_10d,stocks_SP500_cumret_10d,stocks_SP500_skewness_20d,stocks_SP500_kurtosis_20d,stocks_SP500_cumret_20d,stocks_NASDAQ_cumret_1d,stocks_NASDAQ_skewness_5d,stocks_NASDAQ_kurtosis_5d,stocks_NASDAQ_cumret_5d,stocks_NASDAQ_skewness_10d,stocks_NASDAQ_kurtosis_10d,stocks_NASDAQ_cumret_10d,stocks_NASDAQ_skewness_20d,stocks_NASDAQ_kurtosis_20d,stocks_NASDAQ_cumret_20d,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,economic_PCE_Price_Index_cumret_1d,economic_PCE_Price_Index_skewness_5d,economic_PCE_Price_Index_kurtosis_5d,economic_PCE_Price_Index_cumret_5d,economic_PCE_Price_Index_skewness_10d,economic_PCE_Price_Index_kurtosis_10d,economic_PCE_Price_Index_cumret_10d,economic_PCE_Price_Index_skewness_20d,economic_PCE_Price_Index_kurtosis_20d,economic_PCE_Price_Index_cumret_20d,stocks_SP500_realized_vol_5d,stocks_SP500_exp_vol_5d,stocks_SP500_jump_5d,stocks_SP500_realized_vol_10d,stocks_SP500_exp_vol_10d,stocks_SP500_jump_10d,stocks_SP500_realized_vol_20d,stocks_SP500_exp_vol_20d,stocks_SP500_jump_20d,stocks_SP500_realized_vol_60d,stocks_SP500_exp_vol_60d,stocks_SP500_jump_60d,stocks_NASDAQ_realized_vol_5d,stocks_NASDAQ_exp_vol_5d,stocks_NASDAQ_jump_5d,stocks_NASDAQ_realized_vol_10d,stocks_NASDAQ_exp_vol_10d,stocks_NASDAQ_jump_10d,stocks_NASDAQ_realized_vol_20d,stocks_NASDAQ_exp_vol_20d,stocks_NASDAQ_jump_20d,stocks_NASDAQ_realized_vol_60d,stocks_NASDAQ_exp_vol_60d,stocks_NASDAQ_jump_60d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,economic_PCE_Price_Index_realized_vol_5d,economic_PCE_Price_Index_exp_vol_5d,economic_PCE_Price_Index_jump_5d,economic_PCE_Price_Index_realized_vol_10d,economic_PCE_Price_Index_exp_vol_10d,economic_PCE_Price_Index_jump_10d,economic_PCE_Price_Index_realized_vol_20d,economic_PCE_Price_Index_exp_vol_20d,economic_PCE_Price_Index_jump_20d,economic_PCE_Price_Index_realized_vol_60d,economic_PCE_Price_Index_exp_vol_60d,economic_PCE_Price_Index_jump_60d,stocks_DJI_sign,stocks_RUSSELL2000_sign,stocks_SPY_ETF_sign,stocks_QQQ_ETF_sign,stocks_IWM_ETF_sign,stocks_VTI_ETF_sign,stocks_VIX_sign,stocks_DXY_sign,stocks_GOLD_sign,stocks_OIL_sign,crypto_Bitcoin_sign,crypto_Binance_Coin_sign,crypto_Ripple_sign,crypto_Cardano_sign,crypto_Solana_sign,crypto_Polkadot_sign,crypto_Avalanche_sign,crypto_Polygon_sign,crypto_Chainlink_sign,economic_Unemployment_Rate_sign,economic_Nonfarm_Payrolls_sign,economic_Labor_Force_Participation_sign,economic_Initial_Claims_sign,economic_CPI_All_Items_sign,economic_CPI_Core_sign,economic_PCE_Core_sign,economic_Gross_Domestic_Product_sign,economic_Real_GDP_sign,economic_Potential_GDP_sign,economic_Federal_Funds_Rate_sign,economic_Treasury_10Y_sign,economic_Treasury_2Y_sign,economic_Treasury_3M_sign,economic_Money_Supply_M1_sign,economic_Money_Supply_M2_sign,economic_Consumer_Sentiment_sign,economic_Industrial_Production_sign,economic_Capacity_Utilization_sign,volatility_VIX_Index_sign,volatility_VIX_ETN_sign,volatility_Ultra_VIX_Short_Term_sign,fixed_income_Treasury_10Y_Yield_sign,fixed_income_Treasury_5Y_Yield_sign,fixed_income_Treasury_30Y_Yield_sign,fixed_income_Treasury_Bond_ETF_sign,fixed_income_Treasury_7_10Y_ETF_sign,fixed_income_Treasury_1_3Y_ETF_sign,fixed_income_Investment_Grade_Bonds_sign,fixed_income_High_Yield_Bonds_sign,bull_market,bear_market,trend_strength,economic_Unemployment_Rate_sign_yoy_change,economic_Nonfarm_Payrolls_sign_yoy_change,economic_CPI_All_Items_sign_yoy_change,economic_CPI_Core_sign_yoy_change,economic_Real_GDP_sign_yoy_change,economic_Potential_GDP_sign_yoy_change,economic_Federal_Funds_Rate_sign_yoy_change
2023-11-12,,,,,,,,,,0.03813119409286325,,,,,,,,-0.052495575038529196,-0.07532481938340962,-0.04365071057636982,,-0.005141915606193481,-0.006953560661696057,0.03244286658368889,0.08729186028543934,0.12970480486888514,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.00529136362625926,-0.16363260206869723,,,-0.08295165849516739,,-0.0037972735734662644,-0.04483198149750489,,-0.00029248503256806835,-0.016380839616424447,,-0.02286894632069092,-0.15783821173544588,,-0.09950608109709747,-0.07927462701594301,,0.0018596671749777638,-0.04395554451990458,,-0.0007401027813264127,-0.016325248513047175,,-0.004082836451461125,-0.1724780869004302,,-0.040683842042885665,-0.08463496568014417,,-0.07038432829595331,-0.04163633859375915,,0.00049786847142963,-0.014559080901049293,,,-0.18271272089673019,,,-0.09362243017782268,,0.0,-0.04877164984028792,,0.0,-0.016444602944833075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.02767190972302902,,,,,,,
2023-11-13,,0.1549665457892917,0.09493228017874378,,,,,,,-0.17583120200841884,,0.13334332826398665,0.06929853194417168,,,,,-0.18693950361892342,-0.10707765351279108,-0.19762025117545556,,-0.01951029659354997,-0.03434217606455403,0.053580776617961234,0.04684607791546047,0.07087325181628379,-0.10046416902452282,0.011855179643249114,0.014213739183359886,-0.03955911301441939,,,0.0,,,0.0,,0.0,0.0,0.0,0.00881087308024342,-0.15814426769266388,,-0.07540668922068283,-0.07762358288160343,,-0.006555294135369483,-0.04187310252036336,,-0.011004033472030605,-0.015841366981478533,,0.016954032877081415,-0.13439479309562952,,-0.07380468880978686,-0.06206032446616416,,-0.0045106359865454415,-0.03567519315482426,,-0.00559726470085653,-0.014687001616722428,,-0.004633522734886264,-0.18350315211113644,,0.0007583485023636705,-0.09470187088664528,,-0.0002348247622310229,-0.04821570535654718,,-0.0010126426742180783,-0.016529193998697123,,,-0.1829772212388815,,,-0.0939634652021829,,0.0,-0.04877533060485284,,0.0,-0.016447419196577995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,-0.07944413904003456,,,,,,,
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,-0.11449019865230359,-0.13704865249722942,,-0.15387819824931293,-0.1745345107316737,,,,0.0,,,0.0,,0.0,0.0,0.0,0.11802686626805303,,,,,,-0.012424077932871147,0.1775356351088293,,0.03136300682737647,0.07843704959014675,,0.12465733757652342,,,,,,-0.08771799611072684,0.1615952395079403,,0.0257077736440543,0.06915862314696186,,,0.04796779496579351,,0.078507567860437,0.042627631832486745,,0.06064525669161713,0.045293890964313244,,0.02806309306022614,0.029312260948748614,,,-0.1831530345185337,,,-0.09424053352318629,,0.0,-0.048778660317668976,,0.0,-0.016450142188860428,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,
2023-11-15,,,,,-0.03911139430090527,-0.003880147140824741,0.05142530668505629,,0.044994971812618356,0.18961181234618674,,,,,-0.011787891621150015,0.03904458561148494,0.01501146609692161,,,0.1946054647072295,,,,,-0.1352224222327557,,,-0.12566371108704832,,,,,0.0,,,0.0,,0.0,0.0,0.0,-0.1285414661090718,-0.1408497107506772,,-0.006588234855171571,-0.0835839613126127,,-0.09750999976952135,-0.04663235865213766,,0.0002761537007804904,-0.0164998628607691,,-0.13985443925000596,-0.1262789519366211,,-0.002965643034916088,-0.07445583711933335,,-0.1398626976137617,-0.043129807954407795,,-1.5186448170778633e-05,-0.016365094127476554,,,0.09341603918678709,,0.03003687356269391,0.007383752434064084,,0.033641511115873435,0.0058386922100970295,,0.020675597308792426,0.015199936472890307,,,-0.183270013005973,,,-0.09446592610588689,,0.0,-0.048781672503525386,,0.0,-0.016452775039353496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03855583499247128,0.0,0.0,0.0,0.0,,,
2023-11-16,,-0.007271680366764732,-0.008653563729256963,0.06053035993647504,0.017412915529068984,0.012238649210967623,-0.017217531157523558,0.07333424386392529,,0.07086443678037502,0.038414237221700676,-0.0056676895358867,-0.00790669627364915,0.03179202165095396,0.06187937319423864,0.08851671697268482,-0.05077620189268339,0.055389627353668924,0.060813868026975415,-0.02705044030098347,,,,,-0.14926103428177306,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,-0.014631212107746427,-0.15150089689414536,,0.0017309148672151053,-0.08299491420277538,,-0.035282277291844744,-0.04579192750028038,,0.00013015169532715198,-0.016528582765214295,,-0.006249030972739766,-0.15004040565860666,,0.006294272649316479,-0.0791886247276028,,0.0070998780423146,-0.04380566024741861,,-1.559363956793458e-05,-0.016378683172350472,,,0.11627162242835509,,0.08945216245750665,0.09140603328636132,,0.07082384631508631,0.07871754145686882,,0.04064393675062261,0.05033235627902144,,,-0.18334789653639305,,,-0.09464947501128429,,0.0,-0.04878439747779051,,0.0,-0.016455320759601988,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.024538591289331446,0.0,0.0,0.0,0.0,,,
2023-11-17,0.07691607005569834,-0.002158573543749709,0.001165352174995915,0.06146558345180275,0.05460296192764935,0.07513994853696548,-0.04849223905219291,-0.011486064992647371,,0.014127204696605888,,-0.006018066770198338,-0.007550322107289564,0.03699185276707584,,,-0.1876300966664891,-0.006567880048577446,-0.03494293510166491,0.007601518942396135,,,,-0.08471022236775216,-0.02303749593822224,-0.02092482874790036,,-0.00407073511290279,-0.0008782035574275149,0.022021552839695646,,,0.0,,,0.0,,0.0,0.0,0.0,-0.01719585774322263,-0.16492771398453054,,0.0028946224641461793,-0.08621300259488662,,-0.005050735490021552,-0.04635190743088102,,0.0001229189310985035,-0.016529961418897177,,-0.007757259100047986,-0.16435707267407884,,-0.008314700545266285,-0.0835271307760197,,-0.0029292427513027963,-0.0447236331390819,,-4.2466073812974514e-07,-0.016423934487740932,,0.005309294940221587,-0.17110411685354798,,-0.0021369468684611093,-0.09480233764933121,,-0.0005837146749917421,-0.04869758171333449,,-0.0003587084458165357,-0.016351507282904798,,,-0.18339977357572956,,,-0.09479907724145875,,0.0,-0.04878686265508625,,0.0,-0.01645778225875638,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.026460644429900704,0.0,0.0,0.0,0.0,,,
2023-11-18,,0.022171111861932546,0.03145977665896105,0.037792345928931326,0.02222913341898547,0.0025158968210516885,-0.03292142000039089,0.0,0.0,0.0,,0.03651458013459519,0.05269982043594701,0.09396964333217528,0.011625441284654814,0.009749342781855352,-0.022100324460688103,0.0,0.0,0.0,,,,0.09296264146866307,-0.0016791906819086933,-0.0018731780143466104,0.010181661783626561,0.028444251231662054,0.02381804180626368,-0.09683991432274008,,,0.0,,,0.0,,0.0,0.0,0.0,-0.015643802772703386,-0.14783063553623266,,0.004337876625090997,-0.07589573822233586,,0.0,-0.041768967921324895,,-0.000798463723932552,-0.016076968309159945,,-0.03013343270679736,-0.16062044021021138,,0.002538395201719279,-0.07982398600030616,,0.0,-0.04249459094769936,,-0.000672244095690222,-0.016086383749647437,,-0.008870818485519516,-0.17372591134983928,,-6.006447092299361e-05,-0.0945697938352239,,-0.0005042696436771132,-0.048785970146870916,,4.6060354057742003e-05,-0.01644332098437451,,,-0.18343433815138477,,,-0.09492109673203031,,0.0,-0.048789092828015024,,0.0,-0.016460162347171292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.01319102181983245,0.0,0.0,0.0,0.0,,,
2023-11-19,,,,,,,,,,-0.12980344946003441,,,,,,,,,,-0.10388667430316867,,,,,,,,-0.06695123174322504,-0.0904406551961372,0.1908182317216589,,,0.0,,,0.0,,0.0,0.0,0.0,,-0.16149075920963962,,-0.10933322293537828,-0.08008970381683245,,-0.02036722217291198,-0.04253034663287425,,-0.013527483520689443,-0.016092224040466396,,,-0.16899515962413747,,-0.09148834644181525,-0.0830772995632384,,-0.0040036919827901585,-0.04316922282354496,,-0.02220769913417675,-0.016101314328401894,,-0.0439109940304242,-0.029337005327184418,,,-0.037989616486549416,,0.009465057138901,-0.024992561008623015,,0.0031745863364613935,-0.005481186875150756,,,-0.1834573722674686,,,-0.09502067601305986,,0.0,-0.04879111041889195,,0.0,-0.016462463739866484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.014330945236782133,0.0,0.0,0.0,0.0,,,
2023-11-20,,,,,,,,-0.0257491341437176,-0.14396899232506177,0.011357768043293026,,,,,,,,-0.15393046433977076,,0.0642079902205932,,,,,,,,-0.002635355571926512,-0.0016974645758786044,0.00906875620998715,,,0.0,,,0.0,,0.0,0.0,0.0,,0.06634400023909826,,-0.15401122724485594,-0.03198790791324879,,0.002760166181793755,-0.02455346472682507,,-0.036633185923535594,-0.005003691756553019,,,,,-0.14900850845835245,0.013828232864232959,,0.012680455583753414,-0.007139879324752241,,-0.024681897870694303,0.0004449541063276108,,-0.1921448360956648,-0.18340880092485778,,-0.01483265604924,-0.09525896341563966,,-6.079577027806593e-05,-0.04879754983544782,,-0.011075660857659764,-0.01651527806484221,,,-0.1834727243760007,,,-0.09510197996642666,,0.0,-0.04879293570714005,,0.0,-0.01646468905986176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,
2023-11-21,,-0.1949969638068395,,,-0.040349644608860036,-0.060827610661975395,-0.06860110196662617,,,-0.15410861714800728,,,,,-0.13165027170793364,-0.1732133819476278,-0.17135164216625687,,,,,-0.13073119811675193,-0.09674407939064666,,,,,-0.051398375550735786,-0.11639209098454195,,,,0.0,,,0.0,,,,,0.16160616704956077,-0.0027766858592476185,,0.023343123075920458,-0.026908651426741592,,-0.006281338108784951,-0.024328249997678353,,-0.0002555232124350493,-0.01298004195584923,,,0.1382975288957624,,0.06288142469101743,0.045296925523907516,,-0.00620564148254521,0.0069669790955444455,,0.00438256327695119,-0.005613808331685233,,-0.09694692586402431,,,0.10867371909620216,0.10936174237688867,,0.04655481514600712,0.05858579492609217,,0.03104168935528917,0.033821451201852204,,,-0.18348295735166753,,,-0.09516838790398074,,,-0.04879458703472328,,0.0,-0.016466840841389496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0621076121806432,0.0,0.0,0.0,0.0,,,
2023-11-22,,,,,-0.06524437279073503,-0.08939599730669734,0.14756083039524492,0.12917498225945723,,,,,,,-0.0848930570939026,-0.11590902515353196,0.1612287377260233,,,-0.1559310355132707,,,,,,-0.17253308151095037,,,,,,,0.0,,,0.0,,,0.0,,0.056133195960665905,-0.140880090166009,,-0.010861736442677294,-0.08604956584444468,,-0.13870689780799217,-0.04580047393370601,,0.0014791023709836981,-0.014100747600225283,,0.02756706281914001,-0.1514340862806084,,-0.005765043703988226,-0.08793211161681858,,-0.06744167595316586,-0.04664132319228753,,0.0009227659181063608,-0.014808360742618043,,,,,,,,0.05379023680618489,0.12387169710807466,,0.04758748270895796,0.06389172232009077,,,-0.18348977855190485,,,-0.09522264588349194,,,-0.04879608099177313,,0.0,-0.016468921532985625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09530258671692793,0.0,0.0,0.0,0.0,,,
2023-11-23,,0.0,0.0,0.0,0.013081471133718381,0.024974693503655665,0.02652974651002782,,,-0.17366113866251487,,0.0,0.0,0.0,0.012440173998144788,0.04930806211406136,0.0660952648965305,,,-0.1949527804892992,,,-0.12003732701515102,-0.040869223304206836,,-0.04430840276728998,,0.06987001565327544,0.06481163840322512,-0.13738959115743388,,,0.0,,,0.0,,,0.0,,0.0,-0.13106288415663547,,-0.008956248741026851,-0.07393455862790332,,-0.030118106950000167,-0.04102688405681654,,0.0,-0.015928831834285173,,0.0,-0.1644151877232659,,-0.016099457184018284,-0.08340229684916733,,-0.04088489800862383,-0.043032852170670655,,0.0,-0.016000144451385423,,0.003489661046107706,-0.16666723321925658,,-0.0006372301545118919,-0.09155660752674633,,-0.0014127908625609642,-0.04718141780845475,,-0.0015930204422589522,-0.015989803130173508,,,-0.18349432567054058,,,-0.0952669881389775,,,-0.048797432584332556,,0.0,-0.016470933500473017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.011732196266235562,0.0,0.0,0.0,0.0,,,
2023-11-24,,-0.10262399177882231,,0.06352533972976038,,,,-0.003658221940071038,0.0022936528714090354,0.013411924737338765,,,,-0.10645848364718835,,-0.09913484807255457,,0.0033816154278711874,-0.008255661520006341,-0.018537990061093024,,,,,,,,0.017025951653242277,0.019670713193421063,-0.03691079914604234,,,0.0,,,0.0,,,0.0,,-0.017290362805092108,-0.17114741272591516,,,-0.08683992470981916,,-0.0017638586134764989,-0.04499355712123165,,-0.0015371145940067388,-0.016355945416693163,,0.01542456030560202,-0.1491203894909977,,,-0.07465881073365865,,0.0030093604490564196,-0.03874815505465112,,-0.0005017245692700012,-0.015134398079872713,,-0.023645577026786158,-0.18349583380864753,,-0.06852275030123811,-0.09471601692950204,,-0.0009301165521987675,-0.048123925793300715,,0.0002715427087649491,-0.01599872094235555,,,-0.18349735692822877,,,-0.09530323432180232,,,-0.04879865538596295,,0.0,-0.016472879029828413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.00284072319034423,0.0,0.0,0.0,0.0,,,
2023-11-25,,,,,0.104485029102378,0.0783457135257366,-0.11352384723562481,-1.1102230246251565e-16,0.0,2.220446049250313e-16,,,,,0.038607961246392986,0.008117233235940713,-0.06077331292977872,0.0,0.0,0.0,,0.15451775494794795,0.014082586463960434,-0.08772624000627938,,,,0.06780758871920622,0.0804285853062181,-0.15733098677269652,,,0.0,,,0.0,,,0.0,,,-0.15494108915887517,,0.01373237752383516,-0.08015107141757982,,0.0,-0.042244574167386584,,-0.03954814953404151,-0.015951128845156926,,,-0.18027200840103075,,0.0028533282167169105,-0.08943334433513306,,0.0,-0.044606465363655534,,-0.02732829218908306,-0.01605781331405043,,0.001671074244199433,-0.17452210668245072,,-0.06831693127358074,-0.0935432931195056,,-0.0036482520439935495,-0.048166093826317535,,8.582789629030252e-05,-0.016387527844359595,,,-0.18349937769792046,,,-0.09533286766237792,,,-0.048799761674776176,,0.0,-0.016474760329951765,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,-0.01237869209061171,,,,,,,
2023-11-26,,,,,0.0645190308373198,0.05185263496803838,-0.09547791839481612,0.017166467327894175,0.005543759901656342,-0.038846501627112784,,,,,0.03949339824912612,0.012557440732336778,-0.06719131202102813,0.03245444866947733,0.02859157090372766,-0.053830105647325044,,,,,,,,0.02569601316587722,0.003971556837530921,-0.13771833109504206,,,0.0,,,0.0,,,0.0,,,-0.16561238747253615,,0.01117966089511957,-0.08332823167662828,,0.0035634346667643424,-0.042948882919168097,,7.456973949904189e-05,-0.015970763418385214,,,-0.18136466809121066,,0.0026206465713785043,-0.09059225664232995,,0.0030930065748664415,-0.04503936860262436,,0.00013740320941479922,-0.016073731608094777,,,-0.11871570769811335,,-0.1547184587443159,-0.0711349010435055,,0.004127403079499992,-0.03762274899471929,,0.0025934712086403966,-0.012143963027914872,,,-0.18350072484715352,,,-0.09535709799156522,,,-0.04880076255730548,,0.0,-0.016476579535331548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,-0.011996086594239452,,,,,,,
2023-11-27,,,-0.147856542001223,,-0.01923385682068135,-0.0914551240248247,,0.03358307363855473,0.005382981314811408,-0.11058368555985365,,,,,0.07525109813588671,0.019205234545982552,-0.15781457063116155,0.15673206268836015,,-0.18216148004438126,,,,,0.149287395126813,-0.19294232830379132,,0.006690985684138173,-0.02027404797518151,-0.1375564532428677,,,0.0,,,0.0,,,0.0,,,0.02337289529407971,,0.06382610757373164,-0.031415042820592265,,0.011607794377874736,-0.025609105232061613,,-0.002517260654547604,-0.012841642203333059,,,-0.16790320871368103,,0.007128344326349234,-0.08495000932830676,,-0.01406425433082703,-0.04249284026920719,,-0.004287841314517538,-0.015561140746786939,,,-0.0833481350312798,,0.03458471127278284,-0.04938696314134461,,0.006865877143551025,-0.02568755467763595,,-0.005693109788709072,-0.006687978134144568,,,-0.18350162293305927,,,-0.09537691268581527,,,-0.048801668080491134,,0.0,-0.01647833870861304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,-0.061298629024022944,,,,,,,
2023-11-28,,-0.18126355839003827,,,-0.06233215430880301,-0.07887534555361952,0.12194175750736824,0.0002821361019038626,0.00020843338182574556,-0.0006427237173561862,,,,,-0.18849773562534167,,,-0.023278201870755355,-0.029246876888027185,0.04830798306641082,,,,,-0.17480658404527405,-0.09712443130773807,,-0.03186154359621152,-0.033596723593947164,0.1421739475468673,,,0.0,,,0.0,,,0.0,,0.15805060618839484,-0.1296162967226181,,-0.004913214011626921,-0.09464731344323785,,3.429663420484452e-05,-0.04848965358218482,,-0.0023129616465019653,-0.01652388170226915,,,-0.00727648927404001,,0.007571790747671336,-0.07808844908757817,,-0.0007148373860507151,-0.047249442868620095,,0.0002463312395442063,-0.01603202389812841,,0.1821074031729537,-0.09384463146047173,,0.0029165283945233877,-0.07793735321095219,,0.000725847815093994,-0.044153489650612165,,0.00027381183202601633,-0.015161714132612358,,,-0.1835022216509603,,,-0.09539311793821859,,,-0.04880248733292469,,0.0,-0.016480039843077,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.013073115802782809,,,,,,,
2023-11-29,,,,,0.008674227536687562,-0.043986822455942765,-0.1050333228202186,,,0.1861454525187085,,,,,0.04850659505433552,-0.06385000952727005,-0.14820169543420925,,,0.17387671371998548,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,-0.016829640689525527,-0.1303553327383361,,0.01736231405492461,-0.07248862363077124,,-0.07317205377340086,-0.03829915693936903,,0.0004752004271122434,-0.014889121452529408,,0.08782433245373023,-0.04037288665683314,,0.01650888531821537,-0.059902615626104105,,-0.05660021014711658,-0.035709359994476775,,0.0006737043190034875,-0.01440775379813286,,-0.09489432569783895,-0.14274514448194897,,-0.026301877603640444,-0.07854048901484456,,,-0.04019513406473396,,0.0020409109774608414,-0.012812149184917687,,,-0.1835026207935443,,,-0.0954063722515951,,,-0.04880322853639363,,0.0,-0.016481684865025215,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.037877684573064174,,,,,,,
