,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Solana_sign
2018-03-21,,,168.4580867119251,,,,,161.4682174846988,,144.67291245372795,142.38212713822406,119.2089990346191,129.68604425367434,121.3967678631284,110.95318262653112,81.27382292711444,25.260464263577315,18.424572342595898,
2018-03-22,,,,,123.7474667477346,176.08089900036893,158.03584651183905,162.97454030626724,,146.1895161771107,,119.725634549726,129.1730988526731,120.93252308662082,111.055876458551,81.53589275697666,21.993831121282383,18.443187728373193,
2018-03-23,,,,,124.06827543495584,175.36256149071065,158.30534440415911,159.78803337510425,148.90517884143358,145.6131134242503,143.24469993608594,120.08480865660893,126.36747822575627,120.52394025582507,111.15441408462345,81.8537584487385,21.95710517070729,18.54514024868957,
2018-03-24,,,,,132.2651167260738,,,,,148.31720936161074,,105.71650474119605,,121.25605736565657,110.75782162178965,82.22944127812674,21.933069708246936,18.625082889184863,
2018-03-25,,,167.5375167755965,,118.35861295457642,175.48971538578425,157.39733707828725,164.90688370268734,,145.56369726837573,143.23248673936396,104.74229544809455,125.24370676765288,122.07880491832145,110.74670062437461,82.29197159175276,22.061578048154608,18.661557130398265,
2018-03-26,,,,,,,,168.208364404192,,145.6951509255162,,,130.772926470882,132.5574079138938,109.15733453623085,83.19016847883562,22.32053386495296,18.891205410770688,
2018-03-27,,,,,117.49811850040813,172.59744623399047,153.55606296811825,164.75912714134304,150.190934718929,143.9902630759144,,131.633800892317,129.67843966678498,136.013169911144,94.45895914039384,85.85655224292032,22.88385114630974,19.743978477615293,
2018-03-28,,,167.12609190429112,,,,154.422981331617,,,139.42419997229734,141.59801429217828,131.7090071125332,127.5872541013638,135.4050117564158,88.07493689173799,86.01809228364156,22.82462698257656,19.810098892699543,
2018-03-29,,,,,,,,,,,,,,,96.30729037418577,,22.752146398967977,31.155618899705985,
2018-03-30,,,171.6048778677436,,121.98258354790875,,149.5002961280527,,,140.2977109372659,148.70368938755553,143.9336686522501,115.20862900209427,135.39073607994345,95.21989421347098,85.48326590052768,22.85244308024229,31.057060351911925,
2018-03-31,,,174.6621224343291,,121.73137794826137,170.03854384347065,149.67602971682697,,,143.2886512128568,149.62253166707745,135.31040195943302,115.13275169177308,135.45817939646,94.4234428272973,85.21330699430779,22.924283757182387,31.020437312324876,
2018-04-01,,,,,121.77913637932714,168.85166851940775,149.22641565800714,164.7100754130046,148.96356865018012,143.5184167674329,149.7292989252371,136.7983963875951,114.84369837967105,135.43865161808074,94.37586698734125,85.3835117434275,22.81540524850725,30.956226661104814,
2018-04-02,,,169.52102449624294,,121.91885026567184,,149.10696393335593,161.74167312841104,,133.8962018248546,151.14131173204316,136.58166660098897,114.17601972278769,135.17269842300718,93.24915638549157,84.71511287094418,21.985941118856996,30.79371982302031,
2018-04-03,,,,,,,,,,,,,124.54111395437855,148.58157018350772,90.80591171831215,93.0701210086012,21.949076373881894,32.09507605929597,
2018-04-04,,,,,,,,,,,,,124.63075980863572,149.22153979518637,91.30761254154352,92.68632206133711,22.098921704579507,32.23129104875791,
2018-04-05,,,175.98584393082407,,,,,157.27203380814734,147.60596599717982,125.23288793164778,149.54451367726344,137.07272490331624,121.2960828113546,148.4840691973402,80.54515393296981,92.38820399253575,24.134390477318345,32.34974249596588,
2018-04-06,,,,,,,,,,120.14065905719222,149.32898418223297,136.81737522539657,115.94545771935255,148.82349455890932,76.75557431180991,93.41960303068882,30.97629592589492,32.28986096589993,
2018-04-07,,,,,125.0838370453856,,,157.22584345422183,,126.59755889261166,149.27120800321745,139.57120928286034,105.22613334079243,147.7300722141483,76.33930954223264,88.94055247201685,33.481224243792695,32.29491863058494,
2018-04-08,,,,,,167.22175337773047,,156.79406297063363,148.17495623202657,119.05565101199946,139.35683619770788,137.1710236131383,,143.63111252074924,76.33134689613932,88.82842357454713,33.54619869475622,32.24106144300738,
2018-04-09,,,,,,169.30064850778038,,156.00117759268102,147.04890583714882,117.62593312920875,,135.51844929926477,99.79044331437672,145.59939592590086,76.42049580325711,89.70928938846335,33.63476233902,32.45992508581653,
2018-04-10,,,174.43839811444028,,,,,152.66835436904142,,116.44122798483805,140.57563000723363,135.5436786721556,99.79908680708417,139.9522190499061,75.49597246595606,89.71200014216465,33.28223498208854,32.45788546894898,
2018-04-11,,,,,,,,156.65967599304028,148.7588915493951,,,135.85363310587164,99.71290169087246,140.31205885115315,75.03413132073933,88.07311970573767,33.88431574235447,32.32850432763049,
2018-04-12,,,,,,,,,,,,,,,87.23072409613839,,41.4633400524229,42.2866200984678,
2018-04-13,,,180.50383788447706,,,,,,151.08399263475343,,144.20219733161306,134.76635580148164,100.62424364733475,129.86143264354254,75.94155527221245,88.34104506837515,41.41776710496739,40.923093468807544,
2018-04-14,,,,,,,,,143.92056963167383,,144.71616827645593,135.88024221801126,,130.35603652087067,71.06601736194713,88.31671730524216,41.4466556243461,40.85424289969821,
2018-04-15,,,,163.0037531856082,,,157.01209608248925,,,,143.9200796958073,135.7114479307272,95.79030276026728,129.25313456345802,71.25278032943235,67.7823659143588,41.44666455308955,40.61438310784684,
2018-04-16,,,,,128.75707611174744,168.7701926914278,155.3097419179592,157.48090765402148,,,,,95.75495661668276,131.5060393528556,71.98933661230029,67.25926787745209,38.79470464312434,40.5886269152802,
2018-04-17,,,,,140.84054403265128,165.00035298371353,161.62693788659962,154.3498939183388,139.0083217401018,116.3052436877965,,136.06742360011174,95.94535599269479,130.3681875589825,70.62630335006311,66.83877846792244,38.79588580085508,40.581111191090876,
2018-04-18,,,,,136.89699817558986,159.88548062739454,159.76294382272047,,149.20841832476574,,143.14032354928904,136.1384340106938,83.93583255473163,129.95830122796872,91.20408290167234,65.71510319062367,38.84734751102317,40.568951159581346,
2018-04-19,,,,,,,,,,130.16676332175342,,146.7357358557722,83.99454982320948,129.67392081052623,91.80792670023109,65.94747175723981,39.6840303892613,40.65346353873006,
2018-04-20,,,186.23840940455287,174.85965337394165,,,154.73606632534148,,,,139.2844456082772,144.3444803023261,84.36616833450022,125.13248583629293,91.99772613288145,65.51924904545432,40.19193730973196,40.64688544185033,
2018-04-21,,,196.78642047832886,178.20942931061302,,,152.63954371114872,149.91405079228863,,131.09985602238433,131.97470181160577,158.1681287096271,85.32577132955069,124.50915246913546,92.55792570048726,65.09446801822897,40.121104710361706,40.713131519076605,
2018-04-22,,,,,,,,,147.4059983904667,131.54437539495774,138.8959903833986,159.0298032366497,,125.78120566094833,92.55686753939916,65.68717246598182,40.114644271045805,40.635287711788415,
2018-04-23,,,,172.8452601401194,,164.2707433504076,149.66851251533728,,,132.61527254971833,132.17513304007028,158.157659196729,84.9369182032906,127.09831335117782,92.852623816771,66.07851692077841,40.10130465493722,40.52719726443843,
2018-04-24,,,,173.78161841437375,,168.32023957538718,,,,,137.52960179133748,,91.26257873693663,133.04314034019882,97.76487850759771,68.80816911704362,40.655605319024716,40.922612101896895,
2018-04-25,,,,,,,,,,,,,,,,,44.17882761814824,47.83437984922146,
2018-04-26,,,,,,,,,,,138.8016653128914,156.89399880556644,91.06975240972392,131.46174963284813,97.70112497931359,67.85534817759407,44.381821919944215,47.79103321868291,
2018-04-27,,,,,137.1383057928122,167.97066374748465,148.1516022631084,157.9598336365725,,133.0201247822699,134.11377588720845,156.41931990032424,82.70823335709872,130.89582243385573,97.82577277546667,67.3875614106943,44.34562508165868,47.66829632241238,
2018-04-28,,,196.46794175275807,,137.28519313784366,165.68640807306636,147.58464893613476,158.1237465885767,147.09968219586247,132.94885178025402,126.84825484127349,155.45266120908002,82.66804412605599,122.61365138125713,97.57504122866096,66.55634244520876,44.47281061887038,42.86353063440543,
2018-04-29,,157.20076010944678,,,133.00664444423936,157.4764342001605,,158.60026429986098,148.8093917962973,126.58086754543088,132.1575427471494,157.01645628560635,84.1972250646851,113.99312185849304,89.33219745350004,63.16990065509259,44.4618595298177,43.10923488158872,
2018-04-30,,,,,,,,,,130.37365038414558,,155.9596558734742,85.4678139347283,113.87678515404266,89.3356569731367,62.77241752475653,44.315715859804236,43.02919177274278,
2018-05-01,,,,,138.64125590524824,,,161.41859681190653,149.28370124899007,123.85174621379129,,157.5054414614798,79.67692863364005,113.55689596529012,87.66199046096429,63.2122372051534,44.28829897876884,43.14469152831326,
2018-05-02,,,,,138.02621281321333,156.6689397428016,145.36583779222266,,,,131.98578445053224,157.81539997058988,79.72651618286426,114.73962719776998,92.54045553544522,63.8553506252316,44.281648893151825,43.30954866897096,
2018-05-03,,,,,,,,,,,,,87.55983777452721,,96.33666645783485,76.59619651055472,46.0869188565273,45.12014288424382,
2018-05-04,,157.00608874585149,192.06709992553104,171.74546296206853,145.38665851189322,,,161.00911139757721,148.52218956648903,123.6106567393207,131.67846859867154,138.5253675327214,90.8946441064565,114.4422676510606,96.22964118778695,77.30638564131,46.07471866374613,45.334693987603906,
2018-05-05,,156.30508840882655,186.39405661688656,,,,,149.66987702065822,144.46341708485542,123.27997256386054,133.2043258804147,139.16396459268003,,115.53150080011349,95.07154476781464,64.45613452256332,44.33189635982508,45.302048821340954,
2018-05-06,,,,175.63672501089783,,,,150.19010521357364,144.75154131983072,123.15122558106519,141.14785052641457,134.94602500617026,90.71424606032052,92.84334780108776,95.02497863929806,62.56573979118,37.90831471597353,45.150700047205056,
2018-05-07,,158.10592481468376,,,,,150.27933979961293,149.01782411301065,,122.2838888060409,151.5513578104468,140.60752696769129,91.66261099363102,90.17562425660087,94.81695132087563,63.230920418387015,33.75562147869387,45.15008018530864,
2018-05-08,,,,,,,,153.10312461967862,145.65747733651727,124.34963539979282,,141.12937900425973,93.02044554291787,90.78827240117886,94.20807074654081,63.26119445493346,33.839779347765685,45.44277165605278,
2018-05-09,,,,,141.89370895078721,157.57526547827283,148.97532683232447,156.6963574717002,,,149.2622300933684,142.3426435601094,76.03059364202294,91.11749906507534,94.447076182177,63.26594879053092,32.68801526819676,45.44168649332632,
2018-05-10,,,,,141.38338826781526,157.5768772365391,138.44735025848655,,148.04215599407874,,,141.4120824691975,75.25927409135986,90.02215083614769,94.60065130598562,63.0781655320811,31.852003138219587,45.51530979143654,
2018-05-11,,,185.94523118716083,,150.44761829835159,,,160.07876419274282,,,,160.59137033220122,80.9334559374384,96.94808859705067,95.12552733990171,64.94744668224367,31.854178483470257,45.576698484137054,
2018-05-12,,,,,147.9605770609649,158.94501297607815,,163.6427216587442,139.82183413840588,125.03003895614356,150.10436530596,159.88599926430587,78.91223364691335,96.11605507312507,94.90065439660252,65.51184388782414,25.41268562595329,36.88029463250061,
2018-05-13,,,,,,,,169.12878451424874,,,,,,110.1540196521432,79.60856028926773,66.91074219325237,26.164808663504463,36.665065726636485,
2018-05-14,,162.46464289840526,,174.60339468491847,,,146.62773583007353,168.79700477925905,,,149.13898405314526,161.63875507088468,78.69452214029718,111.33735870445098,81.13317220524144,66.91613703751432,26.178294079667495,36.723657665969334,
2018-05-15,,165.2984873023584,,175.30727646204934,,,,,,,145.3086538931011,160.37771929704522,82.23367955377529,111.0266418721493,94.16359237437591,66.27401880232247,25.426158446484887,36.79300264365029,
2018-05-16,,,,,,160.201792173065,153.06034850773887,,,,,162.60229156145633,82.2006671094637,111.15549383373586,94.88655410615289,66.98942054376414,26.51350448966849,36.969163352637615,
2018-05-17,,169.72394126474452,,,146.97047346892427,160.4373543768856,151.04093538081017,162.9828271135043,146.2488978257166,,,168.8754189093649,80.78500233777174,112.03153034698387,95.53892455021025,67.22515057386313,26.48525984571642,36.740619109821374,
2018-05-18,,,,,,,,166.28082438846425,,,,177.51695192425817,80.65466891792377,108.240355077563,95.40892278990293,66.92864905012664,26.510173118141743,36.83323568143937,
2018-05-19,,,,176.95608408472322,142.48818945925632,,151.22215357086287,161.30360598069618,144.92099048571401,,144.00501777036038,178.39768949551367,80.70764970690708,109.34060439705927,80.62761455582296,67.51710595368672,26.036358414618043,36.65909940457908,
2018-05-20,,,,,,,,158.68619559300294,147.0671795163521,,143.03451561275452,177.440962548983,80.75368423732495,109.0206160839197,79.10449155507283,66.36773738694514,25.298795367921258,36.38147661026016,
2018-05-21,,,,,,,,160.74939617546696,146.97940030628044,,143.21648128326322,177.39945997481658,94.05158558791612,106.5909980031998,78.10627362983332,65.75465909128657,25.223004845323306,36.32895432599998,
2018-05-22,,,,,,,,162.6319709758909,156.14282917033609,,,,,,81.60017228292065,75.06016261568892,25.57653444098653,36.948013597549085,
2018-05-23,,,,,,,,,,,,,94.72382469149441,,86.77692508862775,88.26057008336485,26.640729947380592,39.50191240941403,
2018-05-24,,172.63816026565084,,178.89599032895447,143.07381064797698,,154.86225700009587,164.19422512793807,,125.56588950016803,146.0649379036596,187.6800601656858,96.15394896048647,107.57328714983691,87.30403900497062,87.53467748747939,26.233385733709873,38.672499320459444,
2018-05-25,,,,,144.55167347032335,160.3673126825315,154.52584920075518,,,,151.81945070952844,183.72893279464694,95.77964803517293,107.71787924609568,83.82005852240745,85.75064025544475,21.342270145738198,27.996157273192573,
2018-05-26,,,,179.00970745167783,143.95260213473375,161.44579571676013,151.27859150504463,,,123.75350517858492,152.10001506591385,184.55678634127977,94.66960684908122,107.05312624805177,83.88864945615151,86.32452759521095,21.72740623202746,28.024547363418367,
2018-05-27,,,,,,,154.44486026361716,,,123.38926314025755,148.1175453312166,174.4551006718023,94.86401360627066,106.97052561723393,83.4505149385777,86.68999451608991,21.727315190416128,28.038206232592355,
2018-05-28,,172.43926491513275,180.06623368320845,175.7731546892369,,,,160.10389485537252,,,146.56561097582497,,90.93903221847809,,90.89827310283584,95.80137449660114,23.205887431787115,31.49088895332033,
2018-05-29,,,182.65415768648,,,,,,,,,,,,100.22623628506663,106.97074484024533,24.06483087448473,33.3781097673921,
2018-05-30,,,181.94636400277142,,,,164.73255199243232,,,122.29009868804286,144.36369525172964,174.38289224193818,91.57170133030861,95.44006237616627,99.9912612233184,107.7039188054502,24.06707566444722,33.52258901162876,
2018-05-31,,,,,,,,,,,142.9859573942591,172.8949006399981,92.22950592671856,95.43150557475457,100.03595468663758,106.96058668435842,24.105757117393125,33.33058327286649,
2018-06-01,,,,,,,,156.90755722139187,156.0877121108782,121.61615867494795,143.1126058113752,174.97157210166364,93.60299486569978,96.17155320554943,95.68629892895721,106.91787409063042,24.097516752310174,33.357979513399755,
2018-06-02,,,,,,,,,,,,175.50700868025396,104.13092105158826,96.45245127944943,92.5815386502429,99.50400500829561,20.329029888270007,29.130796718286984,
2018-06-03,,,,,140.16390916515223,160.7304474093546,,166.70846618495145,,,,175.35537159689653,103.8194130268876,95.72720302488052,93.2158819182071,98.77315590301657,21.28952181688452,28.9079569656412,
2018-06-04,,,,,147.67185147785597,,,167.43381925167208,,120.37874441939667,,,103.96999611789862,96.981226180727,93.27042753639223,98.04612885317367,21.516684024975273,28.801284411249778,
2018-06-05,,163.73980032520242,182.20229524507513,174.9015420879211,,160.0405532191693,,178.77018197199666,,124.5247013431082,140.73127455351408,173.80190930198748,103.99053736785018,96.08558743038867,93.39263681499693,98.38095824721049,21.23753368578218,28.84786182625002,
2018-06-06,,,,172.57960384758604,,,,,,,138.4092047284479,175.1417428869431,95.35206741966803,96.09531066349716,93.03554798157599,98.96028947104695,21.227448476697386,29.044961049601504,
2018-06-07,,,,,,157.23681517892317,,167.22972658205998,,,133.82434187164895,174.72616610066206,,96.47108981149766,93.07653133562694,99.04687674661328,21.22741278507125,29.053920659916173,
2018-06-08,,163.99855446639197,,,,,,165.10919811341373,151.84026385050905,129.12286195796574,,174.9190817842557,,96.35858342878977,92.85788620905902,99.09031362525106,21.140322416327592,29.054661805776057,
2018-06-09,,,,,157.27616745640398,,166.70122579171672,168.46211122706563,,,,176.25719347753568,93.36741030743678,95.97931373557411,92.75475822703486,99.80326614551737,21.136816253308734,29.238329213993193,
2018-06-10,,,181.1568345126907,,,,,,,,,,,,101.33503859374191,,25.691309205507295,39.60694306848951,
2018-06-11,,160.58972107984687,180.3570503433831,173.8575137433004,156.57540673627958,144.91534474541822,168.12128348629557,,,,124.36021406662412,174.33361110729174,93.3859654473132,92.39620125585527,101.73475869561113,98.95259090427486,29.507603861039662,39.55600325628886,
2018-06-12,,,,,,,,168.2148129881199,,134.56116216122396,124.39234111732209,167.21150552760486,92.64017484071871,92.26363106029571,102.4489855573246,98.55759991705615,29.109520999631332,39.65868244779088,
2018-06-13,,,,183.61775007878563,150.9731333018915,145.08541244559453,,,142.2682545169747,,121.25538871398997,164.32390036477224,95.83735229590164,92.0912836261494,100.90565203825702,98.2929848108807,29.144642185419162,39.51123899582852,
2018-06-14,,,180.10483718622837,,,143.012584112447,,,,,,,,,89.61438198011084,106.79675066571157,29.361173790368827,40.811137297427784,
2018-06-15,,,,,,137.6750944664231,,,,,,162.69057832419816,95.83932983477867,92.03899133114469,87.55966662864012,106.65791529227724,28.72576494586611,40.53061555385386,
2018-06-16,,162.20724132938517,,181.35374355213213,,,169.4712346712508,,134.47562725388474,,120.336374267876,161.31798011565485,95.98489870702157,83.72594986195632,87.39776734100182,106.21571407996511,28.673387799783146,40.715574659907304,
2018-06-17,,,,,160.75817807002645,137.5964882186783,168.48191737208325,171.0299420778153,,,126.90234323730816,162.8865992837753,89.46296968806053,84.25040453563885,91.46846562913349,106.89384090895761,28.713773237624764,40.85272989327209,
2018-06-18,,,,,,,,,,,128.2388938272806,140.95728458173738,90.63350193855837,60.16287611936444,94.79916134517383,106.79017626927929,29.023939132465237,40.60428448720345,
2018-06-19,,,,,,,,174.69506981135018,135.402900140248,,,138.16986060336095,91.3331695925405,59.429002225173335,94.870088578142,106.05996049925923,29.37042430458647,40.46657400008457,
2018-06-20,,,,,,,,173.36212530619716,136.22269107578092,,,137.21279043102743,,60.14727020410564,95.00704459276268,106.57408189106981,29.36471460192736,40.59812547462195,
2018-06-21,,,178.41104401537808,,,139.07422028808028,,172.2293585627443,132.39273535655585,,,137.41598245570916,89.02546657674296,59.379043268934495,92.89914094692347,106.90615906672774,28.76568343334074,40.26973594715477,
2018-06-22,,,,,,,,172.26846507768684,,,,,,,95.27231551737759,,30.009924378334052,43.947781619435204,
2018-06-23,,163.14027265716143,188.1898128930519,,,,,173.5678993753114,,139.9798200893626,123.71748884342917,136.19811723551067,89.08937132068365,54.25279368381156,95.59146117430357,101.88874842737259,31.07812284398022,44.00353237635563,
2018-06-24,,159.7465804984914,183.78595601952864,,,145.34073364283788,,173.56186499554804,130.97784095516403,134.89847266940808,125.32084600747903,126.2047940324045,97.46858783714151,50.76330085872435,94.59211568321209,90.27128747902877,34.527777334281815,43.95068508754511,
2018-06-25,,153.26793057959037,184.99290330921738,181.38801868088078,,,,172.77855226282804,136.94511678939006,139.01075649969806,125.54046412628239,106.65184833528754,95.90637114013295,50.22452757866471,94.7812527293582,90.591220460917,34.56301207779241,43.92046740828831,
2018-06-26,,,,,,,,,,,118.04537979126329,108.50407231912591,97.15223722143031,51.725329954950624,94.48568788813114,90.24466634827553,34.764511935427485,43.741393998352656,
2018-06-27,,152.613398160916,,,160.81735670216045,143.38836421342822,171.75061977494005,170.1019540952462,147.6449914079969,138.79306827114698,,114.857379834163,97.49848623244459,52.96775657183991,89.2550078273102,89.82451725047405,33.9570018553751,41.84984256325213,
2018-06-28,,,,,,,,,,145.0942970474461,109.44470258549184,111.49345650810668,87.26715216848116,46.41576614218094,80.12384667610516,89.4434063635321,33.27748184192622,40.28013373407195,
2018-06-29,,,190.95892793966286,,157.4470323291932,146.84170583957473,171.96077682160484,165.56688937423425,,146.64384648470383,107.14928662883636,100.86136854860632,85.99187718943864,51.638394627663665,80.27068249774761,78.40899695708181,33.33295305165063,40.094098191291295,
2018-06-30,,160.44582403396265,191.69834285844271,,163.13136106992542,,,156.58296975033664,,,115.76482569847562,104.47820975118009,87.33022826922627,56.83423612081414,85.19721256366041,57.15994959783926,33.512524105218326,40.04618055133861,
2018-07-01,,,,,165.36331580962556,157.35010551953135,172.55155771495032,149.05258542919032,147.99305877992157,138.39720446622525,,105.34120566095264,87.35729125057213,56.98155054377017,85.20664948602015,57.15027167705449,33.50176502887377,40.051700349392505,
2018-07-02,,157.39432080483965,,,,,,,,,117.47746865243225,108.33415866025776,,59.39198359419525,83.90242467307777,57.995737329603315,36.57800619678492,39.92209662753227,
2018-07-03,,,,,,,,145.9388531760696,,,,112.82148678153557,87.40486133056869,59.410787221789555,83.46296788363601,57.70854371163492,36.10583189426391,40.07186750515913,
2018-07-04,,,197.6028685300205,,,,,,,,117.6635043336795,114.70553838280182,88.1433692554381,59.414682414852194,87.78852099102552,57.984143491490855,35.95606972920747,40.24478862241873,
2018-07-05,,,,,168.68195229137663,155.06888809024858,,,,,125.71348933901534,113.90298798259688,83.25390238709602,59.62194033644164,88.1597346306263,58.0718841939458,35.985720257335714,40.2939676971671,
2018-07-06,,156.9741994441761,197.3360504473865,180.90182187506284,168.6187746830406,,,145.32505547248417,145.2633851065358,,125.58933635937409,113.41584075280011,,60.16615885673339,88.04434760708723,58.46838225468789,35.9900240492307,40.293148717509204,
2018-07-07,,,,,165.6160800110634,,180.70344981844158,144.17337055355634,146.14040742312568,,130.7599588632055,129.62982579514411,83.84309086481258,59.87647052191435,88.31543978381437,58.66652485849797,36.15937823683645,40.0811122039902,
2018-07-08,,,,,,,,141.798917898936,147.39711864776882,,,129.73831915194307,,60.019011451294546,88.47523879414595,58.600643287290055,36.15649629203801,40.08617006188782,
2018-07-09,,,,,,155.12275813862172,,143.0258152470246,137.20061017531083,,,146.20135517709994,87.76994735187532,62.87590373583366,88.53593440158572,58.114671823050216,36.16249447921312,39.97762817876278,
2018-07-10,,,,,,,,148.11079469688897,,,,,,,84.2221714899395,,33.00911016427731,32.96950718063766,
2018-07-11,,153.0658545906428,,,158.43999587380776,152.4864228513021,,148.1289658478379,137.08908635784312,,132.077381757845,146.84962412823572,87.3425172244979,62.553765827606554,84.05918494799215,57.641420335808704,30.06737943275623,32.8336382887495,
2018-07-12,,,197.19309804912348,,163.22984658188471,,,,,,133.03850820409903,146.04463946126512,76.25648066611895,61.52397208198421,97.68064351201355,57.091040109744995,29.806053614345423,32.63715681794736,
2018-07-13,,154.27767497161443,,180.67500845143473,,,,144.91933506982423,,142.5705683424914,129.3260619900977,143.55212754264903,76.07405414937563,60.56302499707509,97.68146472608183,57.17973446213706,29.75404625505848,32.741588523060436,
2018-07-14,,,,,162.88081103117688,152.52438444983736,170.55825834836844,,,,128.59576034645886,145.45901474376038,75.77966552487226,61.31602305669186,93.46998383630786,56.57947827798828,29.38605177643488,30.76485465586929,
2018-07-15,,161.2947832126062,,,163.84621558366436,149.96563559755552,,144.2714686153212,,,,147.0453435062042,76.4075602377631,61.84402840847297,93.43836429572795,56.54623949820275,29.41931382016835,30.736753178978972,
2018-07-16,,,,,,,,144.27615741738313,,,,,88.62754861047443,87.22307490568375,93.41520997943452,45.12441793625483,29.877152408666152,31.77785447446001,
2018-07-17,,,,,160.85661657689226,141.710460162628,,143.52138946118498,143.01623013772158,155.089457705716,,145.80727262701373,88.4449343698472,87.28319905200927,90.74183653717692,45.187087963450594,29.95857086613878,31.593433663224683,
2018-07-18,,,,,,,,134.9554843796355,144.41842888895906,154.64218206736325,,,89.08711713331222,94.21211895205413,88.12251687239409,46.46089411413053,29.888304656266346,31.589524771710444,
2018-07-19,,,,,155.9403152875797,,174.87616833079593,,,,130.15449920887175,146.32865942941268,88.15706501965124,92.96054688637739,87.86614447826405,45.96151246399532,29.631307191726485,31.689023502718516,
2018-07-20,,,192.7785303380646,,,,,,,,133.87358040081529,145.20106998063315,101.86349514345407,93.40841372081361,87.85824750070064,46.26056161101784,29.68611918602407,31.474635364012137,
2018-07-21,,164.18742664250382,192.75192405015687,,157.54506010173722,140.1125995952945,169.58842348781772,144.80386440879087,149.4598375245459,,,142.44433508168706,101.82886612702133,93.33596988069252,87.98246988852773,46.26856408625369,29.883216763183473,31.33448371005874,
2018-07-22,,,,,,,,136.1528340186154,,,,146.1633161465752,103.77109354438203,93.42834552057454,76.33571765250682,46.22845570298557,28.64694772995521,20.56326406525333,
2018-07-23,,163.85208328811237,,,,,,132.96761271937675,152.59859822256107,155.85494605684465,138.1196797919499,146.72013267284348,104.00263364013485,93.39531691240035,76.30841716680209,46.00742234902146,27.74462029034358,20.605355165271483,
2018-07-24,,,,,,,,,,,,,108.65941108206567,,79.89863839845063,55.66109134013303,24.090798240891775,21.963913871364333,
2018-07-25,,,,,,143.01151153374133,,,,,144.39208298571666,146.0189382207705,108.30178004310243,93.70698444507161,79.92178620484695,55.678798179258614,23.414812657040112,21.947671459012998,
2018-07-26,,,,,,,,,,,144.51524208951994,146.82224565751326,116.31012680438413,93.0646358780667,79.59551250994049,55.46705394644148,23.136299397499517,21.9603069506677,
2018-07-27,,,,,,,,139.76739168261255,,,144.51166914121472,148.56021113393797,119.0446618367492,93.34405909206922,79.44832146460948,55.852048551372604,25.88658932078893,22.06027951358575,
2018-07-28,,163.86299481917789,193.85452710972262,,152.42251967521722,,,132.6482067110102,151.29976159077142,155.4716764429123,144.888001689324,148.32629239533438,114.51349277917218,94.54303551750034,79.34429140917143,56.489192142529156,27.916480598145977,22.24924527121056,
2018-07-29,,,,,156.00016613607545,145.73743705256408,,,,,,150.86693798070812,114.03302139113603,95.926644248036,78.82958111542602,57.11832881637166,27.8194585016003,22.428485826946982,
2018-07-30,,,,,,,,,,,149.7769295088618,151.44739048082423,116.09014442091453,95.7875835273145,87.3070307580245,56.93925612551312,27.52090597854699,22.38869975020632,
2018-07-31,,,,,,,,134.23123492168574,,,,,122.51042635265175,116.07016825180824,89.2982864221605,61.9332052042974,27.931463033961045,22.67559601346166,
2018-08-01,,,,,158.19258855863055,146.21916518709227,,128.03081933860813,154.03305254813299,,155.52238735437524,150.9951423854299,122.35221358157462,115.17081446371276,89.2677029642053,61.298890826392785,23.683514660695103,22.555413664094395,
2018-08-02,,,,185.96819691796352,146.43620310939772,145.41543835357857,169.36110452353742,,,,156.67072276321267,153.21459902471645,122.30391840449168,115.10546549361482,89.37756840785302,61.14679661080762,23.775757757314338,22.565789803045625,
2018-08-03,,,,184.4670044589136,,,,125.08188456183278,,161.16806778464286,,,,115.4997885518345,85.81257325029715,60.91199257989036,23.74517121962965,22.48531768773122,
2018-08-04,,,196.71550823296954,184.76924454737934,,,167.36699843465757,,,,156.4693942031062,145.2656467104474,119.92222609348715,115.7165293664892,85.4020234232975,60.45246095842549,23.7109169008673,22.43162790401683,
2018-08-05,,,,,,,169.7278008143099,126.41888887725707,,,160.57185786787974,145.56414544728727,121.18857298980956,114.41701712747678,92.93297099483397,60.216125132310594,23.73310029618432,22.365373441405463,
